CustomerID,Recency,Frequency,Monetary,Segment
CUST106319,723,2,50186.6477890035,At Risk
CUST103606,724,1,45336.3563841718,At Risk
CUST106550,724,1,31817.79886050953,At Risk
CUST102897,724,3,72135.10821485997,At Risk
CUST105863,724,3,65805.72321334049,At Risk
CUST101561,725,3,35974.82571823656,At Risk
CUST104643,726,4,72349.05754506301,At Risk
CUST104136,731,3,41183.68865303151,At Risk
CUST101695,731,4,242891.76529126102,At Risk
CUST106157,732,1,96189.85495656393,At Risk
CUST103625,733,2,112872.80270187143,At Risk
CUST104661,733,3,67961.29415245139,At Risk
CUST105796,733,3,85511.90794214455,At Risk
CUST104934,734,3,121133.15551368613,At Risk
CUST107449,734,3,77060.34576837366,At Risk
CUST104736,734,4,54566.39388798682,At Risk
CUST100693,735,3,32256.703902502144,At Risk
CUST104714,735,4,44625.14923002379,At Risk
CUST107930,735,2,104759.81290240405,At Risk
CUST100047,737,3,61082.70662295181,At Risk
CUST106145,738,2,33676.425151899544,At Risk
CUST105149,739,3,226733.49039449895,At Risk
CUST105033,739,3,190927.41444324297,At Risk
CUST107168,740,2,57055.55110201834,At Risk
CUST100825,741,4,73304.60179316316,At Risk
CUST102302,741,4,34641.41404140574,At Risk
CUST106861,742,3,61133.199386390166,At Risk
CUST101650,743,3,30894.8176253785,At Risk
CUST106439,743,3,36998.00772777866,At Risk
CUST107020,744,2,133134.0545983975,At Risk
CUST104812,744,4,189125.9846541799,At Risk
CUST101891,744,3,136134.35491959014,At Risk
CUST100647,745,2,168943.2058513685,At Risk
CUST104191,745,4,279641.34847292554,At Risk
CUST100329,745,4,37899.735844324445,At Risk
CUST100486,745,4,48259.68714320594,At Risk
CUST103153,746,4,55266.673899621266,At Risk
CUST104349,746,2,34790.74758895766,At Risk
CUST106590,747,1,68433.65665833378,At Risk
CUST103025,747,4,47395.604344551844,At Risk
CUST100420,747,4,106009.09682990873,At Risk
CUST100212,747,4,33283.755959904534,At Risk
CUST105887,749,3,89207.18260818312,At Risk
CUST106428,749,3,33296.91137866404,At Risk
CUST106149,750,3,239224.680287477,At Risk
CUST102422,751,2,48537.66886216789,At Risk
CUST102167,752,4,225125.6480421351,At Risk
CUST105632,753,2,63033.51986342315,At Risk
CUST103308,753,4,30284.4413503287,At Risk
CUST100577,755,2,50057.720240248804,At Risk
CUST107225,755,3,89009.20874588993,At Risk
CUST101278,757,3,91212.38154571882,At Risk
CUST103249,757,3,54588.329788201365,At Risk
CUST107656,757,2,75778.57672308096,At Risk
CUST103183,757,4,121756.70238210329,At Risk
CUST103383,757,3,91262.8563993035,At Risk
CUST102268,758,4,130964.32032014983,At Risk
CUST102254,759,4,192026.0350457837,At Risk
CUST100653,759,4,124067.91295318799,At Risk
CUST104354,759,1,86523.447187764,At Risk
CUST105743,759,1,43205.084057875276,At Risk
CUST100657,759,3,118824.08296341865,At Risk
CUST100022,760,2,168290.95862435707,At Risk
CUST101397,760,3,42791.492851320305,At Risk
CUST103650,760,4,55791.350622660175,At Risk
CUST101884,760,4,33499.64127953528,At Risk
CUST104798,762,1,43256.66453186912,At Risk
CUST105545,763,2,31653.206598031175,At Risk
CUST103379,765,4,135456.78930887138,At Risk
CUST104652,766,1,78813.2557920778,At Risk
CUST105266,766,2,85300.30845491949,At Risk
CUST102337,768,3,95618.03758983778,At Risk
CUST102910,768,2,44184.12743225704,At Risk
CUST103782,769,3,74573.44164097086,At Risk
CUST105410,771,2,48960.5573690815,At Risk
CUST106090,773,3,175350.19262993507,At Risk
CUST103162,773,3,116609.91881413531,At Risk
CUST104430,773,2,36911.9529493969,At Risk
CUST100646,775,3,133728.43894052043,At Risk
CUST103603,776,4,39415.85996307299,At Risk
CUST103246,777,1,42277.03851941536,At Risk
CUST101070,777,1,37096.91757890766,At Risk
CUST103717,778,2,33426.61925763707,At Risk
CUST105342,781,1,44107.22933031593,At Risk
CUST103956,783,2,50363.048434061144,At Risk
CUST100416,784,4,65829.9828704634,At Risk
CUST100829,784,3,198097.42204404852,At Risk
CUST101241,784,3,94075.57212782778,At Risk
CUST101615,785,1,38290.77855517834,At Risk
CUST103774,786,4,108665.3561248173,At Risk
CUST106081,787,1,40197.35509024307,At Risk
CUST103003,788,3,79518.14239592945,At Risk
CUST107913,792,2,69490.94208460361,At Risk
CUST100107,792,4,174105.10457238898,At Risk
CUST105640,793,1,65971.29789085514,At Risk
CUST103819,793,3,84957.52093936494,At Risk
CUST107305,795,2,35772.71166021583,At Risk
CUST104336,797,4,50209.1813509708,At Risk
CUST101361,798,1,46872.21902395335,At Risk
CUST100855,800,3,104861.32332189607,At Risk
CUST100788,800,1,37773.59016298089,At Risk
CUST100886,803,2,56750.57336456218,At Risk
CUST105242,804,1,38006.05126718722,At Risk
CUST104221,805,3,40198.83893191872,At Risk
CUST100971,805,4,97423.00232608136,At Risk
CUST106271,805,1,45331.6310166385,At Risk
CUST102986,807,3,38360.92648215806,At Risk
CUST102224,807,4,219288.8923269469,At Risk
CUST104262,809,1,38268.93009137092,At Risk
CUST103588,810,2,44253.9492046872,At Risk
CUST100217,811,4,100607.79639653797,At Risk
CUST104146,811,4,33783.34742349099,At Risk
CUST100266,814,3,118030.52587054535,At Risk
CUST101459,816,2,62423.99808829224,At Risk
CUST107016,816,2,46897.78373503296,At Risk
CUST100040,820,4,181745.00808719307,At Risk
CUST104869,821,4,271909.76214763994,At Risk
CUST103343,824,4,320375.80610402045,At Risk
CUST106146,824,1,54144.65091799958,At Risk
CUST100351,826,3,150527.1745011813,At Risk
CUST104578,830,4,140867.4188426039,At Risk
CUST100584,830,2,72417.07260753094,At Risk
CUST101988,832,4,116834.62319992806,At Risk
CUST102466,834,4,155762.4192733874,At Risk
CUST106638,835,1,43324.37414024428,At Risk
CUST101754,836,4,42022.29348014988,At Risk
CUST101975,836,4,197827.93800627996,At Risk
CUST101182,837,1,32012.61906930893,At Risk
CUST106552,842,3,206146.45488944818,At Risk
CUST107373,843,1,43912.05453274352,At Risk
CUST105507,844,1,48461.61606003858,At Risk
CUST104151,844,1,80955.18138704229,At Risk
CUST101698,848,4,82714.68763641859,At Risk
CUST104799,850,1,77133.45583754577,At Risk
CUST107860,854,1,83000.9734765109,At Risk
CUST101247,855,1,32409.944806516713,At Risk
CUST101479,860,3,108421.99312540216,At Risk
CUST101892,862,3,31575.928231917977,At Risk
CUST107117,865,1,46197.60377634638,At Risk
CUST101599,867,3,88838.61720465218,At Risk
CUST107590,870,3,37858.699208840284,At Risk
CUST100478,870,4,48183.42502360892,At Risk
CUST100180,870,4,252130.14175642806,At Risk
CUST100463,872,1,79664.3871970515,At Risk
CUST107643,872,2,104171.59492158155,At Risk
CUST101026,873,1,55099.05731799408,At Risk
CUST100816,875,3,42146.990047795545,At Risk
CUST107725,875,1,79374.02781893032,At Risk
CUST103450,881,3,98228.11332871177,At Risk
CUST103847,897,2,35805.385690702315,At Risk
CUST100942,899,3,249140.01688298455,At Risk
CUST106228,907,2,46155.381030640354,At Risk
CUST106462,919,2,74996.68321251014,At Risk
CUST106521,927,1,37574.212330665156,At Risk
CUST101515,935,2,114225.2017740749,At Risk
CUST106187,941,1,36185.26019090233,At Risk
CUST100186,944,1,49975.813395290126,At Risk
CUST106391,946,3,118251.80038159688,At Risk
CUST101863,959,4,59552.54013843491,At Risk
CUST101472,960,1,46320.18812410424,At Risk
CUST106355,973,3,152980.06777671096,At Risk
CUST101918,974,1,58344.97870931135,At Risk
CUST104759,985,4,52816.77501740064,At Risk
CUST104860,986,3,174144.4391637802,At Risk
CUST105303,1000,2,68342.27198593953,At Risk
