LoanID,BorrowerID,LoanAmount,CreditScore,DebtToIncomeRatio,RiskScore,Status,InterestRate
LN002580,BW001680,445160.93664497446,632,0.9159607198946312,75,Late,15.775037511121342
LN003373,BW002473,346523.2257537108,454,0.764149903407076,75,Current,17.18882628682413
LN003385,BW002485,105922.54135872916,592,0.7407906975548202,75,Late,17.0718699860316
LN003406,BW002506,324978.9167872017,627,5.2233963238347485,75,Current,16.05620982117419
LN003324,BW002424,51228.03889739137,689,0.7109709567419528,75,Current,13.453224667911792
LN003362,BW002462,399345.8950556696,578,0.9210084207344436,75,Current,15.761809261285048
LN003226,BW002326,263269.4365981968,597,0.5830135039097827,75,Defaulted,14.833071285070275
LN003230,BW002330,331975.24207759986,540,1.4889273019494345,75,Current,17.32080132262591
LN003893,BW002993,418730.6682537206,540,1.0284108053776224,75,Late,16.167582067067933
LN003912,BW003012,420791.5973065649,645,6.905856856138677,75,Current,14.17960110888069
LN003955,BW003055,355357.00405120756,572,0.7232409518615684,75,Current,17.8085888375248
LN003843,BW002943,145262.70349637803,598,0.616319443896868,75,Current,17.322566313196837
LN003874,BW002974,378412.42809429957,484,1.4841505992563315,75,Late,17.67429391953844
LN003878,BW002978,149168.3809684265,623,1.6766031043211618,75,Current,16.55133681472828
LN003798,BW002898,390393.7666491666,592,1.7260738784481269,75,Current,17.207474772818635
LN003816,BW002916,444162.3995274674,536,0.5181627680072369,75,Current,15.0365927946368
LN003515,BW002615,52528.63294036383,671,0.7485733410775032,75,Current,12.621710004412417
LN003529,BW002629,200124.0929482458,565,0.41279538129132604,75,Current,17.420783224787915
LN003974,BW003074,298542.4048397815,473,0.5193688919131374,75,Paid Off,14.111002391954553
LN004002,BW003102,406636.18067605793,595,1.1282918502807857,75,Current,15.535658242004837
LN004018,BW003118,268302.3746033189,591,1.2132448981102484,75,Current,16.085064954249773
LN004046,BW003146,171537.77443948016,549,0.6089583626785446,75,Current,16.159653187447837
LN003888,BW002988,284880.63998895476,621,1.2131014456698326,75,Defaulted,16.171269448312703
LN003890,BW002990,491744.19083043165,620,2.0561646852391084,75,Late,17.856362925222786
LN003651,BW002751,377132.80994664703,594,0.9256224917146009,75,Current,15.42591266059133
LN003658,BW002758,428137.78756695095,590,0.9767150516552704,75,Current,17.749597102311444
LN003673,BW002773,490360.94830715994,627,1.0071828099100826,75,Defaulted,15.659115612721234
LN003532,BW002632,193087.58760691204,547,0.5370246933642232,75,Current,17.77832157983247
LN003539,BW002639,58962.298544580466,645,0.668993778069891,75,Current,16.5597797404192
LN003582,BW002682,416892.7101464541,527,0.882993786978716,75,Current,15.014704606380521
LN003494,BW002594,356775.401648094,557,1.2991722284744809,75,Current,15.000536417348169
LN003509,BW002609,489016.68712340645,595,2.104796810455713,75,Current,14.531673981605412
LN005275,BW004375,383196.8654147272,579,0.6349719518904993,75,Current,16.98201913886609
LN005283,BW004383,391547.8584893475,591,2.2419104581819664,75,Current,15.424726156673515
LN005285,BW004385,353408.34659619775,545,0.6130244794759495,75,Current,17.041374860802414
LN005296,BW004396,424638.30996974953,568,0.725473738997967,75,Defaulted,16.406346057405464
LN005195,BW004295,320343.16297689674,557,2.5161346493263483,75,Defaulted,15.845619779330645
LN005246,BW004346,340883.6625923358,581,0.617445930824127,75,Current,15.296896337489517
LN005249,BW004349,246826.10922187366,578,0.7849087596623834,75,Current,17.789592345388186
LN003639,BW002739,370153.79648021754,658,4.634775004936132,75,Current,11.61646472618464
LN001649,BW000749,334643.8472098298,577,0.9521972711076487,75,Current,15.366698295273817
LN002104,BW001204,341261.749330209,569,1.0794163842331592,75,Current,17.564220775367282
LN002144,BW001244,326507.6942834523,622,1.907849239160396,75,Paid Off,17.433165342212426
LN002169,BW001269,394392.99545779167,587,3.0370961135128014,75,Defaulted,15.507423931936435
LN002010,BW001110,367229.16704364785,579,1.0248804421726307,75,Paid Off,15.390399257834604
LN002011,BW001111,474029.2561130554,646,1.2375679555184964,75,Current,16.901558406647332
LN002071,BW001171,212095.4790283845,638,0.5872002548014719,75,Current,16.88265781803145
LN002078,BW001178,340165.13179689547,598,1.7556646142854402,75,Paid Off,15.014004064423093
LN001685,BW000785,467039.49787661014,566,1.1580558161456538,75,Defaulted,16.247792439972958
LN001705,BW000805,391333.21349817666,567,0.8749402954420801,75,Defaulted,16.430742564203243
LN001707,BW000807,374881.8883295774,595,0.8511408033278423,75,Current,17.923044697555405
LN001600,BW000700,246828.52088792727,510,0.5655414687759546,75,Defaulted,14.426847276409417
LN001603,BW000703,465682.76650338713,456,1.0733690925029093,75,Current,17.99279963066247
LN001617,BW000717,205708.47978355715,638,0.6290065998357299,75,Late,14.009293624527722
LN001622,BW000722,286901.1429666951,552,0.6632269043939647,75,Late,14.733694573991825
LN001637,BW000737,246510.5966632544,594,0.6543199144196956,75,Paid Off,14.222911942803938
LN004199,BW003299,320661.58828715456,563,1.578411781253032,75,Current,17.27505641020534
LN004201,BW003301,426430.1472735854,647,0.8649968035894091,75,Current,16.997032461383714
LN004203,BW003303,406519.6317429375,564,0.5117127140720921,75,Current,15.5348692421548
LN004230,BW003330,221599.36187920035,586,1.1435711051106958,75,Current,14.417507715278337
LN004141,BW003241,306543.26243016066,548,0.9434591406500871,75,Current,14.792131701848913
LN004158,BW003258,339506.571826106,553,2.0449696071919172,75,Defaulted,17.982740356772155
LN001661,BW000761,427008.6092133727,571,1.213713957482588,75,Current,16.73330545051092
LN001668,BW000768,131058.56411553113,587,0.6749819713571042,75,Defaulted,16.26607266235132
LN004283,BW003383,495881.9223028328,524,1.4414480037155228,75,Current,15.931303444701154
LN004296,BW003396,379611.7146589212,522,1.8320849853678634,75,Current,17.859095676915082
LN004299,BW003399,176760.61145475885,581,1.3122225370470026,75,Defaulted,16.5365679844173
LN004244,BW003344,223805.0176922242,580,0.5939575588455673,75,Current,16.552578273488695
LN004247,BW003347,340649.357544511,688,2.242338822538682,75,Late,12.067852868901454
LN004250,BW003350,185596.1236149241,448,0.4849098854897109,75,Current,17.960985333533902
LN004256,BW003356,486662.23266459233,597,0.7672712510261039,75,Defaulted,14.1761933446502
LN004267,BW003367,318180.75600632565,595,1.0053148799563272,75,Defaulted,16.631409527654146
LN005946,BW005046,447633.3940363347,622,0.7120218458126664,75,Current,15.363252973240604
LN001086,BW000186,386767.1009172703,592,0.7722897748834994,75,Paid Off,16.94577694249889
LN005912,BW005012,480720.566700906,640,0.5713615615840127,75,Defaulted,16.184710930747013
LN005919,BW005019,471143.0516796358,579,0.7711520317862086,75,Late,17.36110719425084
LN005958,BW005058,465003.24286357814,634,0.6741165458238719,75,Defaulted,17.33870791901112
LN005993,BW005093,480922.9055454742,566,2.472522224797992,75,Current,15.524258154353568
LN005994,BW005094,499469.43885999476,584,1.0733831123311868,75,Current,15.497775889812607
LN005573,BW004673,449782.59537715896,434,0.6352244359859072,75,Defaulted,15.629624390430267
LN004495,BW003595,450807.09021149296,598,1.0637482061416719,75,Paid Off,17.00470237482421
LN004357,BW003457,131129.76027075623,575,0.5625673381264169,75,Current,14.926240725757065
LN004389,BW003489,371900.8358039437,627,0.7724890203883505,75,Late,17.560874042273163
LN004415,BW003515,445368.08922444726,576,1.0687070562079803,75,Current,15.626829883887165
LN005931,BW005031,382419.70350879093,592,0.5649980462956268,75,Defaulted,16.83012194250232
LN005932,BW005032,357765.4562636984,583,1.821386714148589,75,Late,14.502498069675466
LN005941,BW005041,157150.2919838143,625,1.282050332454834,75,Paid Off,17.68716139007514
LN005942,BW005042,363167.87655801134,590,0.7949270803654598,75,Current,17.621888857395767
LN001868,BW000968,320162.99260718114,502,0.8144649961344332,75,Current,15.201955034530556
LN001737,BW000837,277519.9238068978,523,1.0115822798394725,75,Current,15.331826457485672
LN004642,BW003742,390799.4610874464,551,1.1945873815538295,75,Defaulted,17.780315908387163
LN004551,BW003651,196562.43085524617,671,1.4083302268398188,75,Paid Off,13.273288574436267
LN004581,BW003681,201040.74838280785,563,0.7125117529704308,75,Current,14.298027602944265
LN004435,BW003535,330669.18073930306,521,0.5865695288811107,75,Current,16.798175053111024
LN004444,BW003544,144691.0594731451,575,0.5297739524915147,75,Defaulted,14.539288344625882
LN004449,BW003549,109259.08159077346,593,0.6203607502427599,75,Defaulted,14.122453119588315
LN001446,BW000546,87121.00706353919,638,0.6689834141050816,75,Current,14.359507406944642
LN001457,BW000557,320698.2002135678,648,1.0111505949242776,75,Current,17.730178357409805
LN001460,BW000560,465668.0257942201,519,0.9927780413902495,75,Current,17.738919661953204
LN001467,BW000567,396747.82650095294,608,1.2664070638575944,75,Defaulted,17.31461162447316
LN001403,BW000503,495889.55631936365,545,0.907257667504418,75,Current,17.741938054109983
LN001436,BW000536,322544.7182218446,596,1.7543421490921978,75,Current,15.247647622146822
LN001445,BW000545,276331.8753503709,537,0.46218093625617956,75,Paid Off,15.970396020887257
LN001860,BW000960,499120.11305148003,521,2.9418774905140275,75,Defaulted,16.564024229282804
LN001062,BW000162,248597.5650743714,578,0.8947389514911585,75,Defaulted,14.836523164314057
LN002757,BW001857,442564.7190764123,576,0.570094584789639,75,Current,16.539980280883693
LN002761,BW001861,442509.34548197984,541,0.922055988912093,75,Paid Off,14.768039106094378
LN002674,BW001774,206680.64811924117,589,0.7135054070091407,75,Current,15.214163631989196
LN003149,BW002249,475333.32867773133,591,2.5009240081053923,75,Current,14.696269534653482
LN003160,BW002260,284560.35759971326,581,1.7430911259839235,75,Current,17.57872469733067
LN003216,BW002316,365270.11122281535,635,1.2677944197402784,75,Late,14.1794698522504
LN003080,BW002180,211184.58052970422,573,0.976014675678063,75,Current,17.86196375375114
LN001388,BW000488,494778.30982770293,496,0.9858230521928926,75,Current,16.624220087902817
LN001230,BW000330,402783.75004355994,615,1.9227629053919069,75,Current,16.90074219210956
LN001234,BW000334,308819.822313771,578,0.6181264998910702,75,Late,17.36579021233904
LN001285,BW000385,142827.50708396512,593,0.6712180799111358,75,Defaulted,17.803090830925353
LN001288,BW000388,399139.0948036129,575,3.095887091393518,75,Current,14.54640361460469
LN001309,BW000409,439291.02804160374,584,0.5784956345919964,75,Current,14.407214731798147
LN001327,BW000427,276685.0392132912,590,0.765899784823265,75,Current,15.562728443943756
LN001140,BW000240,468425.06189062644,577,1.0905725638013612,75,Current,17.740807261197837
LN005760,BW004860,493476.70041472604,585,2.2247068467412023,75,Defaulted,15.730055164229247
LN005766,BW004866,493233.33976966457,562,0.9408288935172167,75,Current,16.56122349160276
LN005775,BW004875,275642.12148394244,529,0.5359960320870187,75,Defaulted,16.00717824378819
LN005796,BW004896,497806.69443532126,582,0.9334484523628374,75,Defaulted,15.00792956638066
LN005808,BW004908,306019.0213265191,571,0.6821052933527427,75,Defaulted,15.00202503507921
LN005822,BW004922,355846.1726539487,623,1.6128693319390994,75,Current,14.482576874509213
LN001330,BW000430,470929.86187971657,593,0.8316318439936949,75,Current,17.882706181638977
LN001376,BW000476,323907.07820715173,595,0.8384924264731621,75,Defaulted,14.624826274746487
LN005585,BW004685,428358.41223768605,545,0.6319264921039924,75,Late,17.919443365596944
LN005612,BW004712,386734.8601809234,645,0.6903295649717772,75,Current,17.57710529409723
LN005527,BW004627,333016.80638608616,576,1.1911347088019906,75,Current,17.57628832121366
LN005538,BW004638,446785.5682187127,541,1.9552036090673584,75,Defaulted,14.713963637369343
LN001519,BW000619,152542.76957915205,539,0.8598292135493801,75,Current,16.69607013953587
LN001534,BW000634,179066.68680924317,555,0.5096294126880497,75,Current,15.723433101529082
LN005852,BW004952,497428.1357107794,624,1.3162559798978353,75,Current,16.388352156633836
LN005857,BW004957,288431.085006982,586,0.6873283760529452,75,Current,14.274083201662132
LN001097,BW000197,293605.57267999765,625,0.4174403870304441,70,Late,16.815784540554038
LN001101,BW000201,267182.5309342651,603,1.9566677267643195,70,Current,16.306065902057014
LN001106,BW000206,170450.7259543956,530,0.3597252363294356,70,Current,15.406160644536875
LN001116,BW000216,59186.461346162,614,0.5675302310867166,70,Current,17.799844735800903
LN001147,BW000247,195004.34017455915,696,0.964742707549159,70,Current,12.526240880370082
LN001170,BW000270,228625.0009749284,664,0.85533544783468,70,Defaulted,13.47703849860421
LN001220,BW000320,489877.6659889697,611,2.1960308323009925,70,Paid Off,16.261321018286438
LN001237,BW000337,395281.43491038284,603,0.7442564751760717,70,Current,17.595389552720988
LN005799,BW004899,235053.59392071192,631,0.4575120136862534,70,Current,16.961894020789742
LN005810,BW004910,449922.37189619866,635,3.2444544184089352,70,Current,14.625630503855398
LN005829,BW004929,264450.69606979913,628,0.5288663418862725,70,Current,14.652761837546528
LN005869,BW004969,245591.64440072488,694,0.6028836044394453,70,Paid Off,13.828250528791225
LN005879,BW004979,277574.6433108194,662,0.7007142590454404,70,Current,11.25471760311963
LN005904,BW005004,390122.4730334575,628,0.6234816798279862,70,Current,17.613311686475814
LN005938,BW005038,294089.96632275556,653,1.8819332263237003,70,Current,11.625576296685203
LN004399,BW003499,462447.2597408569,731,4.060431506154124,70,Paid Off,8.97203763550766
LN004408,BW003508,408965.2688665024,646,4.968623065691465,70,Defaulted,16.095584929570975
LN004462,BW003562,136366.3203375937,691,0.5317456044105449,70,Current,13.879755857250206
LN004528,BW003628,468246.5087340308,668,1.8315054037396021,70,Current,13.958729979720353
LN004544,BW003644,192513.61983685032,659,0.5516461611814791,70,Current,11.525352465269286
LN004574,BW003674,325206.5689312821,647,3.06963844098234,70,Defaulted,15.461894477759884
LN004585,BW003685,494721.9022465332,628,5.528958855000966,70,Late,17.28611593729419
LN004624,BW003724,467757.6177208538,636,1.058092089238584,70,Current,17.458006513173807
LN004654,BW003754,366151.2368264566,610,2.6455126252863037,70,Current,16.013536200876217
LN004710,BW003810,89272.39579187824,603,0.4949920254008563,70,Defaulted,16.02039624699783
LN004723,BW003823,341419.5002007126,678,0.6320450136783404,70,Defaulted,12.972654688377919
LN004825,BW003925,480456.6411815571,650,0.5650315699135322,70,Paid Off,12.932092863142021
LN004876,BW003976,119626.01757191616,680,1.2865764238934678,70,Current,12.669080659562102
LN004922,BW004022,398252.93371426186,668,0.8996395962855971,70,Paid Off,10.440118496581817
LN004112,BW003212,324295.79605919233,674,0.8234377399505617,70,Current,12.366543693097839
LN004149,BW003249,418615.92264650244,642,0.8888099969070403,70,Paid Off,17.304854847802453
LN004232,BW003332,343587.5716643903,665,0.9993982034016653,70,Paid Off,10.682907726969884
LN004234,BW003334,330539.526464268,641,3.1286169969562017,70,Defaulted,17.30893469121657
LN004271,BW003371,478856.3764381827,697,0.5263765462089524,70,Paid Off,12.079220589043963
LN004346,BW003446,407279.573645057,614,1.0080178401251974,70,Current,16.59746672455126
LN003788,BW002888,349987.0947906532,646,0.5375859072890787,70,Current,17.062362647661153
LN003811,BW002911,342557.22268181,696,1.0013927440391717,70,Late,10.362377622990266
LN003833,BW002933,332472.4875228675,604,1.4612170008497865,70,Current,17.57866288257785
LN003853,BW002953,300754.1511967344,630,4.063579128912208,70,Paid Off,15.589731799910957
LN003855,BW002955,226941.44343526565,673,1.003887395368664,70,Current,10.467016144046555
LN003858,BW002958,101433.93646502898,603,0.6349925743480089,70,Current,14.138498295106382
LN003863,BW002963,265564.6931916112,684,0.7770737987104229,70,Current,12.914568756736246
LN003925,BW003025,462722.0131684962,609,1.3194597510035553,70,Current,16.67988539560376
LN003484,BW002584,142105.2286875924,595,0.34128012712568134,70,Defaulted,15.349666497519854
LN003485,BW002585,139618.14378923055,645,1.4242078626392374,70,Current,16.956050974438057
LN003534,BW002634,369491.20203121676,665,0.7781560642513509,70,Paid Off,10.318953869431649
LN003558,BW002658,246838.71032686278,609,2.1795823641946876,70,Current,14.783403107613054
LN003562,BW002662,295451.3442844783,614,2.096993703617277,70,Defaulted,14.876140132736014
LN003228,BW002328,232705.98805495046,657,1.0061951822835138,70,Current,13.261416536601462
LN003295,BW002395,254353.12921049068,558,0.35108139169165425,70,Defaulted,14.515404666044862
LN003387,BW002487,211802.9173000477,618,0.5770998790665738,70,Current,17.320573460210376
LN003436,BW002536,223038.436202715,602,1.9234683236940588,70,Current,15.637547347265796
LN003448,BW002548,448240.37487427244,691,0.9508663285911884,70,Current,11.273105261373944
LN003479,BW002579,420795.641846741,636,1.6329871576440533,70,Paid Off,17.61491990485455
LN004939,BW004039,272441.9186655376,619,2.9096170773351733,70,Current,14.627252721284615
LN004960,BW004060,376579.55295637524,632,0.7676167315264486,70,Paid Off,17.812718467170367
LN005002,BW004102,276673.1865370544,607,3.353072456741816,70,Current,14.436666983512227
LN005006,BW004106,345729.83575793344,611,0.7574839622888107,70,Current,17.255358704144612
LN005007,BW004107,496944.2177755958,645,4.828057401750667,70,Current,14.748544559233308
LN005128,BW004228,328125.97894883546,527,0.4010811156613759,70,Current,17.675424435703
LN005175,BW004275,366834.52746796195,699,1.0605715324477438,70,Current,12.625504437599417
LN003000,BW002100,441571.4017767749,666,0.7016359838086454,70,Defaulted,11.402378689104538
LN003015,BW002115,495384.05137923866,684,0.6672584944018222,70,Paid Off,10.56686083299029
LN003043,BW002143,230910.8169991449,640,1.430619059312788,70,Current,17.76858641226478
LN003066,BW002166,337877.5750433408,627,2.001244020523852,70,Current,14.790389539364318
LN003067,BW002167,113906.2363324358,616,0.6037632630316055,70,Current,17.2084657886516
LN003113,BW002213,377261.9467569004,625,2.7825936331735406,70,Current,17.587040190822503
LN002662,BW001762,415420.35467595706,682,1.1886429546085555,70,Late,13.591324318405679
LN002684,BW001784,254390.58831263025,627,1.7929362517128684,70,Current,14.127366978192391
LN002685,BW001785,215580.50441804563,680,0.549081402437676,70,Current,10.518106439601409
LN002693,BW001793,313034.2310396326,626,1.1379591797547381,70,Current,14.221562920083757
LN002715,BW001815,443214.94166907924,687,2.692964492552836,70,Current,12.011374842572542
LN002751,BW001851,472952.27655598364,645,3.0800922545157574,70,Current,14.9692809254829
LN002766,BW001866,168439.60646067548,569,0.35279894987064636,70,Paid Off,14.353129994339666
LN002777,BW001877,192104.11752393103,612,1.2350155641201788,70,Current,14.065507625913913
LN002808,BW001908,247229.7970767547,616,0.7683126033369074,70,Defaulted,17.59746611568371
LN002814,BW001914,325539.61493844417,662,1.8182631793841473,70,Current,12.087491891059589
LN002922,BW002022,121278.5992599631,563,0.4907530866459339,70,Defaulted,17.18512975318025
LN002433,BW001533,107692.30473253981,584,0.3785683669604987,70,Current,17.72998349805496
LN002513,BW001613,289691.3569298104,621,1.4419280481740286,70,Defaulted,16.37303788070151
LN002562,BW001662,140541.2065466793,699,0.8895681176088504,70,Current,12.177015637403452
LN002606,BW001706,431604.92475817836,668,1.9728306139069833,70,Current,13.449670161079073
LN002610,BW001710,460664.93946361565,638,2.8831640121754614,70,Current,15.927027636490706
LN002627,BW001727,389051.41213603265,612,1.2202821509333805,70,Current,14.209223088333285
LN002635,BW001735,174478.97417454823,657,2.2058197419680368,70,Current,11.992482065703449
LN002265,BW001365,349422.1458387612,665,0.6286766409265319,70,Current,12.752455505044221
LN002277,BW001377,282999.9990967702,643,1.8155299910415872,70,Current,16.8176221766503
LN002285,BW001385,397491.6747372406,746,3.496888163730714,70,Current,9.03251682598738
LN002308,BW001408,486379.8583266988,611,0.9069633973483457,70,Current,17.831277295253038
LN002312,BW001412,345043.2542677564,636,0.4173985802355067,70,Current,15.706211416966559
LN002324,BW001424,431662.3253325906,663,0.787637212459898,70,Late,12.729916264947448
LN002352,BW001452,340491.44470952224,606,2.1901570317227264,70,Current,15.497344614786957
LN005217,BW004317,98765.98655241035,626,1.111167039094766,70,Current,17.72905174616815
LN005250,BW004350,346042.2765409042,605,0.7425694076168913,70,Current,15.431186091576759
LN005310,BW004410,318621.17646611185,730,2.6884785111235434,70,Current,8.923101444732595
LN005389,BW004489,336001.7635661149,649,3.2678071543335903,70,Defaulted,14.785299136508895
LN001874,BW000974,469336.6575091952,698,1.7114749787443793,70,Late,11.333471352466251
LN001909,BW001009,353031.48236091924,622,0.6234916781141913,70,Current,16.380185379695046
LN001940,BW001040,275221.7668370697,686,0.7406597686283631,70,Defaulted,10.574750500736851
LN001958,BW001058,472064.7824927036,611,5.615801782767029,70,Current,17.193091986185223
LN002005,BW001105,318475.32375483273,638,1.0371442316428516,70,Late,17.061329723738176
LN002096,BW001196,273089.75408517977,625,1.2760163693202446,70,Defaulted,15.051522807957305
LN002102,BW001202,239791.15742239406,658,0.5192538124654159,70,Current,12.697730225874388
LN002105,BW001205,72435.6575151342,720,0.5771263797646653,70,Current,6.086591610348991
LN001596,BW000696,227387.73844049018,624,2.6030532046516544,70,Current,16.016531367673753
LN001646,BW000746,473840.70332314563,655,0.530945765675234,70,Defaulted,10.32267906956471
LN001679,BW000779,99335.14302601095,691,0.7504677756543829,70,Current,13.370152917594549
LN001700,BW000800,362006.1114119637,690,0.5972222351583971,70,Current,11.060914090010698
LN001714,BW000814,463163.58954918454,670,1.423943447899338,70,Defaulted,12.676616622139402
LN001842,BW000942,429668.95076056605,606,1.057545411205293,70,Current,14.102969638988865
LN001857,BW000957,271059.4080682511,697,1.363098313540712,70,Current,12.718903184007033
LN001402,BW000502,359444.73675486154,634,2.7042868152178823,70,Current,17.177923271414024
LN001420,BW000520,454088.2274564209,604,1.7770870397732956,70,Current,17.517320862713895
LN001453,BW000553,407174.54141686496,676,0.9381342276853601,70,Current,11.905845084957598
LN001463,BW000563,470549.4566753043,697,2.0565184619324177,70,Current,10.541421739893137
LN001466,BW000566,439990.7786474927,682,1.234626166434793,70,Late,12.382719296646119
LN001469,BW000569,475513.74637243245,634,4.480293739183686,70,Current,15.36738914199237
LN001488,BW000588,259285.38833157587,635,2.4572020828741494,70,Current,17.632060357499896
LN001510,BW000610,448053.0189799174,620,3.683676105715319,70,Paid Off,15.832114466335474
LN001514,BW000614,375942.6132784572,691,0.8254351209014055,70,Current,13.209607137805296
LN001518,BW000618,149223.7310546835,628,0.6512227930564479,70,Defaulted,17.90998503283557
LN001581,BW000681,426663.7332902495,696,0.7365228803044459,70,Defaulted,10.681850046326568
LN005506,BW004606,68329.47103341194,630,0.40940601005375554,70,Current,17.279657401994303
LN005526,BW004626,365765.44376126997,618,0.8480033904946371,70,Current,17.044133458893608
LN005529,BW004629,55807.45749230311,607,0.544498689290636,70,Defaulted,17.21054639525145
LN005596,BW004696,381409.9679337775,638,1.2245449193957276,70,Current,14.604541037664806
LN005622,BW004722,383492.997100181,608,0.6945832086195383,70,Current,14.313836002163493
LN005642,BW004742,347175.5135623878,628,2.273992929235448,70,Late,17.007155323239946
LN005694,BW004794,138119.86787386375,628,0.5928185230627409,70,Current,15.454153877719301
LN005737,BW004837,316553.69791879295,602,2.3923764041752555,70,Current,14.790188213107925
LN001077,BW000177,469478.5261264137,651,0.6463996843941228,70,Current,11.516914339855202
LN005962,BW005062,256541.80956790055,684,0.5698842380622118,70,Current,12.240215920059901
LN005971,BW005071,495915.9039915451,693,1.3472160079631577,70,Late,12.89539775478221
LN005976,BW005076,344037.4929337191,584,0.3993544605637856,70,Defaulted,15.047458677523931
LN001057,BW000157,364429.8178155648,652,1.2669381931324344,70,Defaulted,13.398589562709645
LN001025,BW000125,290567.4228900478,634,0.5693827706342882,70,Current,17.456670260287613
LN001015,BW000115,357573.9420125988,658,1.6555165411365032,70,Paid Off,11.139361977509871
LN005999,BW005099,360364.24534764764,601,1.3711532203041676,70,Current,14.073052420490884
